
"32","6","0","0","0"
"18","41","0.107142857143","0.195467509243","9"
"11","10","0.04","0.0912870929175","1"
"14","5","0","0","0"
"36","18","0.015873015873","0.0322748612184","1"
"1","16","0.02","0.0514344499874","1"
"39","7","0","0","0"
"26","8","0","0","0"
"19","43","0","0","0"
"5","4","0","0","0"
"30","20","0","0","0"
"17","1","0","0","0"
"20","10","0.0185185185185","0.0377964473009","1"
"42","27","0.0166666666667","0.0345032779671","2"
"10","32","0.0151515151515","0.0326164036527","1"
"32","29","0","0","0"
"18","32","0.0116279069767","0.0230632802007","1"
"38","39","0.0666666666667","0.132582521472","3"
"43","40","0","0","0"
"8","22","0.027027027027","0.0533001790889","1"
"11","3","0","0","0"
"14","12","0.0212765957447","0.0417028828114","1"
"36","25","0","0","0"
"26","19","0","0","0"
"2","8","0","0","0"
"24","37","0.0185185185185","0.0374240594283","1"
"5","13","0","0","0"
"30","31","0","0","0"
"20","17","0","0","0"
"42","2","0","0","0"
"23","36","0","0","0"
"6","36","0","0","0"
"10","43","0","0","0"
"32","20","0.0379746835443","0.0739670509082","3"
"31","36","0.0185185185185","0.0366617787553","1"
"35","33","0.0175438596491","0.0378777009539","1"
"18","27","0.0123456790123","0.0243975018237","1"
"43","33","0","0","0"
"8","29","0","0","0"
"33","11","0","0","0"
"14","23","0","0","0"
"12","25","0","0","0"
"2","3","0.0425531914894","0.0830454798537","2"
"27","9","0","0","0"
"30","6","0","0","0"
"20","24","0","0","0"
"3","32","0","0","0"
"42","13","0","0","0"
"6","31","0","0","0"
"28","40","0","0","0"
"32","43","0","0","0"
"35","38","0.166666666667","0.300122523999","7"
"21","7","0","0","0"
"43","38","0","0","0"
"8","4","0.03125","0.0606339062591","1"
"33","12","0","0","0"
"14","30","0","0","0"
"36","15","0","0","0"
"12","16","0.0322580645161","0.0695048046857","1"
"15","5","0","0","0"
"2","26","0","0","0"
"27","14","0","0","0"
"30","9","0","0","0"
"20","39","0.02","0.0422577127364","1"
"3","41","0","0","0"
"6","22","0","0","0"
"28","39","0","0","0"
"32","34","0","0","0"
"31","42","0.00909090909091","0.0200804832226","1"
"18","13","0","0","0"
"40","34","0","0","0"
"43","31","0","0","0"
"8","11","0","0","0"
"33","5","0","0","0"
"39","43","0","0","0"
"12","15","0","0","0"
"15","2","0","0","0"
"37","17","0","0","0"
"2","21","0","0","0"
"27","7","0","0","0"
"6","9","0.0232558139535","0.051031036308","1"
"31","19","0.0441176470588","0.0851942751371","3"
"18","4","0.0178571428571","0.0383482494424","1"
"40","41","0.323529411765","0.496802627395","22"
"21","9","0.02","0.0405553552827","1"
"43","20","0","0","0"
"7","42","0","0","0"
"33","30","0","0","0"
"39","32","0","0","0"
"9","21","0.02","0.0405553552827","1"
"12","6","0","0","0"
"15","11","0","0","0"
"37","26","0","0","0"
"24","1","0","0","0"
"27","28","0","0","0"
"3","23","0.03125","0.0620173672946","1"
"25","38","0","0","0"
"31","24","0","0","0"
"40","16","0.0222222222222","0.0547996624351","1"
"21","18","0","0","0"
"43","13","0","0","0"
"7","35","0","0","0"
"11","36","0","0","0"
"33","23","0","0","0"
"16","41","0","0","0"
"9","30","0","0","0"
"34","14","0","0","0"
"15","16","0","0","0"
"37","3","0","0","0"
"24","8","0","0","0"
"27","21","0","0","0"
"13","26","0","0","0"
"3","28","0","0","0"
"28","12","0.0185185185185","0.0368604890387","1"
"31","1","0.0428571428571","0.0831410993211","3"
"40","23","0","0","0"
"21","27","0","0","0"
"4","37","0","0","0"
"43","2","0","0","0"
"8","32","0.0327868852459","0.0729324957489","2"
"7","24","0","0","0"
"29","43","0","0","0"
"33","40","0","0","0"
"16","32","0.037037037037","0.0972433276653","2"
"36","35","0","0","0"
"22","10","0","0","0"
"9","7","0.19512195122","0.342997170285","8"
"34","9","0","0","0"
"15","25","0","0","0"
"37","12","0","0","0"
"24","15","0","0","0"
"13","19","0.015625","0.0316227766017","1"
"3","5","0","0","0"
"28","11","0","0","0"
"31","14","0.0980392156863","0.179605302027","5"
"40","30","0","0","0"
"21","36","0","0","0"
"8","39","0","0","0"
"7","17","0","0","0"
"29","36","0","0","0"
"16","39","0.0416666666667","0.0833333333333","1"
"36","42","0.00970873786408","0.0228217732294","1"
"41","33","0","0","0"
"22","13","0","0","0"
"9","8","0","0","0"
"24","22","0","0","0"
"13","12","0.0212765957447","0.0417028828114","1"
"38","28","0","0","0"
"3","10","0","0","0"
"28","2","0","0","0"
"1","32","0.0470588235294","0.0900298273213","4"
"40","5","0.0307692307692","0.0600300225188","2"
"4","43","0","0","0"
"7","14","0","0","0"
"16","30","0","0","0"
"41","42","0.316831683168","0.491436093467","32"
"22","4","0.0263157894737","0.0517087689995","1"
"12","42","0","0","0"
"34","27","0","0","0"
"24","29","0","0","0"
"10","16","0.0357142857143","0.07453559925","1"
"13","5","0","0","0"
"38","23","0","0","0"
"25","2","0","0","0"
"28","25","0","0","0"
"40","12","0","0","0"
"4","18","0.0178571428571","0.0383482494424","1"
"26","35","0","0","0"
"16","21","0","0","0"
"41","19","0","0","0"
"22","31","0","0","0"
"12","33","0","0","0"
"34","18","0.0138888888889","0.0275240941282","1"
"17","42","0.304347826087","0.494974746831","28"
"37","39","0","0","0"
"10","27","0","0","0"
"35","17","0","0","0"
"38","14","0.0178571428571","0.0353553390593","1"
"25","11","0","0","0"
"28","16","0","0","0"
"14","39","0.025","0.05","1"
"4","25","0","0","0"
"26","42","0.034188034188","0.069843029577","4"
"29","15","0","0","0"
"16","12","0.0322580645161","0.0695048046857","1"
"19","9","0.107692307692","0.195655948031","7"
"41","20","0","0","0"
"5","38","0.016393442623","0.0322748612184","1"
"9","35","0","0","0"
"17","35","0","0","0"
"37","32","0.0149253731343","0.031830350704","1"
"23","13","0","0","0"
"10","2","0.0208333333333","0.0415227399269","1"
"35","22","0","0","0"
"38","1","0","0","0"
"25","12","0","0","0"
"1","11","0.0212765957447","0.0629940788349","1"
"29","8","0","0","0"
"16","3","0","0","0"
"19","14","0.031746031746","0.0632455532034","2"
"2","42","0","0","0"
"41","29","0","0","0"
"22","41","0","0","0"
"9","36","0","0","0"
"34","36","0.0178571428571","0.0355334527259","1"
"17","36","0","0","0"
"37","41","0","0","0"
"42","36","0.00970873786408","0.0228217732294","1"
"23","10","0","0","0"
"10","13","0","0","0"
"35","31","0","0","0"
"25","21","0","0","0"
"1","12","0.031746031746","0.0643489452088","2"
"39","27","0","0","0"
"4","15","0","0","0"
"29","1","0","0","0"
"19","23","0","0","0"
"2","37","0","0","0"
"41","6","0","0","0"
"22","32","0","0","0"
"5","40","0.0307692307692","0.0600300225188","2"
"30","32","0","0","0"
"17","29","0","0","0"
"23","3","0.03125","0.0620173672946","1"
"32","9","0.0128205128205","0.0257855311565","1"
"13","41","0","0","0"
"35","4","0","0","0"
"25","30","0","0","0"
"11","31","0.0277777777778","0.0733235575107","1"
"1","5","0","0","0"
"39","16","0.0416666666667","0.0833333333333","1"
"26","7","0","0","0"
"29","26","0","0","0"
"19","28","0.0140845070423","0.0279508497187","1"
"41","15","0","0","0"
"5","17","0","0","0"
"30","43","0","0","0"
"17","22","0","0","0"
"20","5","0","0","0"
"42","22","0.00990099009901","0.0238365647311","1"
"23","24","0","0","0"
"13","34","0","0","0"
"35","13","0","0","0"
"38","42","0.00900900900901","0.0197642353761","1"
"11","20","0.025","0.0690065559342","1"
"14","3","0","0","0"
"36","20","0.0172413793103","0.0345032779671","1"
"1","30","0.015873015873","0.032897584748","1"
"39","9","0","0","0"
"26","14","0.0153846153846","0.0312347523777","1"
"29","19","0","0","0"
"15","32","0","0","0"
"19","37","0","0","0"
"5","26","0.0142857142857","0.0285132974256","1"
"27","37","0","0","0"
"30","18","0","0","0"
"17","15","0","0","0"
"20","12","0.0175438596491","0.0352453688425","1"
"42","17","0.304347826087","0.494974746831","28"
"23","17","0","0","0"
"6","43","0","0","0"
"10","38","0","0","0"
"32","7","0","0","0"
"18","38","0.0285714285714","0.0559016994375","2"
"8","16","0","0","0"
"11","13","0","0","0"
"14","10","0.0227272727273","0.04472135955","1"
"36","19","0","0","0"
"1","23","0.0185185185185","0.0427960492511","1"
"39","6","0","0","0"
"26","9","0","0","0"
"15","41","0","0","0"
"19","42","0","0","0"
"2","14","0.0588235294118","0.111417202906","3"
"5","3","0","0","0"
"30","21","0.0512820512821","0.0978231976089","2"
"20","11","0.025","0.0690065559342","1"
"42","24","0.045871559633","0.0958706236059","5"
"6","34","0","0","0"
"10","33","0","0","0"
"32","30","0","0","0"
"18","33","0.0253164556962","0.0493864798325","2"
"38","36","0.0181818181818","0.0360843918244","1"
"8","23","0.0357142857143","0.0693375245282","1"
"11","2","0.0294117647059","0.0758098043579","1"
"14","13","0.25","0.4","10"
"36","26","0","0","0"
"26","16","0.0204081632653","0.0520579206295","1"
"2","9","0.051724137931","0.0984798246448","3"
"24","38","0","0","0"
"5","12","0","0","0"
"30","28","0.0188679245283","0.0376889180722","1"
"20","18","0.027397260274","0.0534522483825","2"
"42","3","0","0","0"
"23","39","0","0","0"
"6","37","0","0","0"
"10","40","0","0","0"
"32","21","0","0","0"
"31","39","0.0217391304348","0.0449013255067","1"
"35","32","0","0","0"
"18","24","0.0277777777778","0.0542326144547","2"
"43","32","0","0","0"
"8","30","0","0","0"
"33","10","0","0","0"
"14","20","0.0169491525424","0.0338061701891","1"
"36","1","0","0","0"
"26","27","0.276923076923","0.433766423441","18"
"12","26","0","0","0"
"27","8","0","0","0"
"30","7","0","0","0"
"20","25","0","0","0"
"3","35","0","0","0"
"42","10","0","0","0"
"6","28","0","0","0"
"28","41","0","0","0"
"35","41","0","0","0"
"18","19","0.038961038961","0.075","3"
"21","6","0.0333333333333","0.0662266178533","1"
"43","25","0","0","0"
"8","5","0","0","0"
"33","3","0","0","0"
"14","31","0.0980392156863","0.179605302027","5"
"36","8","0","0","0"
"12","17","0","0","0"
"15","4","0","0","0"
"37","23","0","0","0"
"2","27","0","0","0"
"27","1","0","0","0"
"30","14","0","0","0"
"20","32","0.0379746835443","0.0739670509082","3"
"3","40","0","0","0"
"6","23","0","0","0"
"28","32","0","0","0"
"32","35","0","0","0"
"31","21","0","0","0"
"18","10","0.0169491525424","0.0353553390593","1"
"40","35","0","0","0"
"21","15","0","0","0"
"43","30","0","0","0"
"8","12","0","0","0"
"11","41","0","0","0"
"33","4","0.0357142857143","0.0757554019079","2"
"39","42","0.0105263157895","0.0279508497187","1"
"9","19","0.107692307692","0.195655948031","7"
"12","8","0","0","0"
"15","13","0","0","0"
"37","16","0.0344827586207","0.0727392967453","1"
"2","18","0.0147058823529","0.0293610109757","1"
"27","6","0","0","0"
"3","17","0","0","0"
"6","14","0","0","0"
"31","18","0.0289855072464","0.0567961834247","2"
"18","5","0","0","0"
"40","42","0.20618556701","0.367607311047","20"
"21","8","0","0","0"
"43","23","0","0","0"
"7","37","0","0","0"
"33","29","0","0","0"
"39","35","0","0","0"
"9","20","0.116666666667","0.209165006634","7"
"12","7","0","0","0"
"15","10","0","0","0"
"37","25","0","0","0"
"24","2","0","0","0"
"27","31","0","0","0"
"3","22","0","0","0"
"25","37","0","0","0"
"6","1","0","0","0"
"31","27","0","0","0"
"40","17","0.241935483871","0.389906433683","15"
"21","17","0","0","0"
"43","12","0","0","0"
"7","34","0","0","0"
"11","39","0","0","0"
"33","22","0","0","0"
"16","42","0","0","0"
"36","37","0","0","0"
"9","29","0","0","0"
"34","15","0","0","0"
"15","19","0","0","0"
"37","2","0","0","0"
"24","9","0","0","0"
"27","20","0","0","0"
"13","25","0","0","0"
"3","31","0","0","0"
"28","13","0","0","0"
"40","24","0.0441176470588","0.0845825811652","3"
"21","26","0","0","0"
"4","38","0","0","0"
"43","5","0","0","0"
"8","33","0","0","0"
"7","27","0","0","0"
"29","42","0","0","0"
"16","33","0.0416666666667","0.104115841259","2"
"22","11","0","0","0"
"9","6","0.0232558139535","0.051031036308","1"
"34","6","0","0","0"
"15","24","0","0","0"
"37","11","0","0","0"
"24","16","0.0238095238095","0.0571661950475","1"
"13","18","0","0","0"
"38","26","0.0138888888889","0.0276078815187","1"
"3","4","0.0277777777778","0.0542326144547","1"
"28","4","0.0208333333333","0.0428746462856","1"
"31","9","0.0161290322581","0.03175003175","1"
"40","31","0","0","0"
"21","35","0","0","0"
"8","40","0","0","0"
"7","16","0.04","0.0808452083454","1"
"29","35","0","0","0"
"33","32","0","0","0"
"16","24","0.0238095238095","0.0571661950475","1"
"36","43","0","0","0"
"41","32","0","0","0"
"22","2","0","0","0"
"9","15","0","0","0"
"34","1","0","0","0"
"24","23","0","0","0"
"10","22","0","0","0"
"13","11","0","0","0"
"38","29","0","0","0"
"3","13","0","0","0"
"28","3","0","0","0"
"1","39","0","0","0"
"40","6","0","0","0"
"4","20","0.04","0.0819920061691","2"
"7","9","0.19512195122","0.342997170285","8"
"16","31","0.0526315789474","0.119736868018","2"
"22","5","0","0","0"
"12","43","0","0","0"
"34","24","0","0","0"
"24","30","0","0","0"
"10","17","0","0","0"
"13","4","0","0","0"
"38","20","0.0151515151515","0.0298807152334","1"
"25","1","0","0","0"
"28","26","0","0","0"
"40","13","0","0","0"
"4","19","0.0178571428571","0.0383482494424","1"
"26","32","0","0","0"
"7","6","0","0","0"
"16","22","0","0","0"
"19","3","0.0169491525424","0.0353553390593","1"
"41","18","0.107142857143","0.195467509243","9"
"22","28","0.0588235294118","0.113066754217","3"
"12","34","0","0","0"
"34","19","0","0","0"
"17","41","0.256756756757","0.412653630625","19"
"37","38","0.0816326530612","0.154303349962","4"
"10","24","0","0","0"
"35","16","0.04","0.0808452083454","1"
"38","15","0","0","0"
"25","10","0","0","0"
"28","17","0","0","0"
"14","36","0","0","0"
"4","26","0","0","0"
"26","43","0","0","0"
"29","14","0","0","0"
"16","13","0.030303030303","0.0666666666667","1"
"19","8","0","0","0"
"41","27","0.0674157303371","0.12717117102","6"
"22","23","0.129032258065","0.236524958396","4"
"5","37","0.0408163265306","0.079681907289","2"
"9","34","0","0","0"
"34","42","0.018018018018","0.0389249472081","2"
"17","34","0","0","0"
"23","12","0","0","0"
"10","3","0","0","0"
"35","25","0","0","0"
"38","6","0","0","0"
"25","19","0","0","0"
"1","10","0.0333333333333","0.0690065559342","2"
"39","29","0","0","0"
"4","1","0.0350877192982","0.0748481188565","2"
"29","7","0","0","0"
"16","4","0.04","0.0808452083454","1"
"19","17","0","0","0"
"2","43","0","0","0"
"41","28","0","0","0"
"9","43","0","0","0"
"34","37","0.0384615384615","0.0759737176398","2"
"17","27","0.025","0.0487950036474","2"
"37","40","0","0","0"
"42","37","0.01","0.0243975018237","1"
"23","5","0","0","0"
"35","30","0","0","0"
"25","20","0","0","0"
"11","25","0","0","0"
"1","3","0.016393442623","0.0345032779671","1"
"39","26","0.0363636363636","0.0780868809443","2"
"4","8","0.03125","0.0606339062591","1"
"19","22","0","0","0"
"2","34","0","0","0"
"41","5","0.0121951219512","0.0250784931288","1"
"22","33","0","0","0"
"5","23","0","0","0"
"30","33","0","0","0"
"17","28","0","0","0"
"23","2","0","0","0"
"32","10","0.0151515151515","0.0326164036527","1"
"13","40","0","0","0"
"35","7","0","0","0"
"25","29","0","0","0"
"11","30","0","0","0"
"1","4","0.0350877192982","0.0748481188565","2"
"39","19","0","0","0"
"26","4","0","0","0"
"29","25","0","0","0"
"19","31","0.0441176470588","0.0851942751371","3"
"41","14","0","0","0"
"5","16","0.0263157894737","0.060858061945","1"
"30","40","0","0","0"
"17","21","0","0","0"
"20","6","0.0444444444444","0.0975900072949","2"
"42","23","0","0","0"
"23","27","0","0","0"
"32","1","0.0470588235294","0.0900298273213","4"
"13","33","0","0","0"
"35","12","0","0","0"
"38","43","0","0","0"
"11","23","0","0","0"
"36","21","0","0","0"
"1","29","0","0","0"
"39","8","0","0","0"
"26","15","0","0","0"
"29","18","0","0","0"
"15","35","0","0","0"
"19","36","0","0","0"
"5","25","0.0307692307692","0.0600300225188","2"
"27","36","0","0","0"
"30","19","0","0","0"
"17","14","0","0","0"
"20","13","0.0169491525424","0.0338061701891","1"
"42","30","0","0","0"
"23","16","0","0","0"
"6","40","0","0","0"
"10","39","0","0","0"
"32","24","0.0125","0.0250156396637","1"
"18","39","0.037037037037","0.0790569415042","2"
"38","34","0.120689655172","0.215410109214","7"
"8","17","0","0","0"
"11","12","0.208333333333","0.425628265379","5"
"14","11","0.0333333333333","0.0816496580928","1"
"36","28","0","0","0"
"1","22","0","0","0"
"39","1","0","0","0"
"26","22","0","0","0"
"15","40","0","0","0"
"2","15","0","0","0"
"24","32","0.0125","0.0250156396637","1"
"5","2","0","0","0"
"30","26","0","0","0"
"17","7","0","0","0"
"42","25","0.0353982300885","0.0735214622094","4"
"23","41","0","0","0"
"6","35","0","0","0"
"32","31","0.368421052632","0.550160642915","21"
"18","30","0","0","0"
"38","37","0.0816326530612","0.154303349962","4"
"43","42","0","0","0"
"8","24","0","0","0"
"11","5","0","0","0"
"14","18","0.031746031746","0.0632455532034","2"
"36","27","0","0","0"
"26","17","0.0519480519481","0.098772959665","4"
"12","28","0.0185185185185","0.0368604890387","1"
"2","6","0.025","0.0536056267419","1"
"24","39","0","0","0"
"5","11","0","0","0"
"30","29","0.0338983050847","0.0682788741999","2"
"20","19","0.119402985075","0.21380899353","8"
"23","38","0","0","0"
"6","26","0","0","0"
"10","41","0","0","0"
"32","22","0","0","0"
"31","38","0.0327868852459","0.0635000635001","2"
"18","25","0.0266666666667","0.051987524491","2"
"43","35","0","0","0"
"8","31","0.0681818181818","0.13470397652","3"
"33","9","0.140625","0.248470933668","9"
"14","21","0","0","0"
"36","2","0","0","0"
"26","24","0.25","0.401753688004","15"
"12","27","0","0","0"
"2","1","0.0757575757576","0.143267063765","5"
"27","11","0","0","0"
"30","4","0","0","0"
"20","26","0","0","0"
"3","34","0","0","0"
"42","11","0","0","0"
"6","29","0","0","0"
"28","42","0.00900900900901","0.0197642353761","1"
"35","40","0","0","0"
"18","16","0.0425531914894","0.105409255339","2"
"21","5","0","0","0"
"43","24","0","0","0"
"8","6","0","0","0"
"33","2","0.0144927536232","0.0290007395283","1"
"14","28","0","0","0"
"36","9","0","0","0"
"12","18","0.0161290322581","0.0329690236698","1"
"15","7","0","0","0"
"37","22","0","0","0"
"2","24","0","0","0"
"30","15","0","0","0"
"20","33","0.0704225352113","0.131990919337","5"
"3","43","0","0","0"
"6","20","0.0444444444444","0.0975900072949","2"
"28","33","0","0","0"
"32","36","0","0","0"
"31","20","0.0645161290323","0.121435348144","4"
"18","11","0.0222222222222","0.0645497224368","1"
"40","36","0","0","0"
"21","14","0","0","0"
"43","17","0","0","0"
"8","13","0","0","0"
"11","40","0","0","0"
"33","27","0","0","0"
"39","37","0","0","0"
"9","18","0.0140845070423","0.0279508497187","1"
"12","9","0.0185185185185","0.0368604890387","1"
"15","12","0","0","0"
"37","31","0.0196078431373","0.0391930900835","1"
"2","19","0.112903225806","0.20552707683","7"
"27","25","0.385964912281","0.558080918375","22"
"20","40","0","0","0"
"3","16","0","0","0"
"25","35","0","0","0"
"6","15","0","0","0"
"31","29","0","0","0"
"18","2","0.0147058823529","0.0293610109757","1"
"40","43","0","0","0"
"21","23","0","0","0"
"43","22","0","0","0"
"7","36","0","0","0"
"11","33","0","0","0"
"33","28","0","0","0"
"39","34","0.0208333333333","0.0435194139889","1"
"9","27","0","0","0"
"15","21","0","0","0"
"37","24","0.0185185185185","0.0374240594283","1"
"24","3","0","0","0"
"27","30","0","0","0"
"13","31","0.12","0.215526362432","6"
"3","25","0","0","0"
"25","36","0","0","0"
"31","26","0","0","0"
"40","18","0.115942028986","0.207950097964","8"
"21","16","0","0","0"
"43","15","0","0","0"
"7","29","0","0","0"
"11","38","0","0","0"
"33","21","0","0","0"
"16","43","0","0","0"
"36","38","0.0181818181818","0.0360843918244","1"
"9","28","0.015873015873","0.03125","1"
"34","12","0","0","0"
"15","18","0","0","0"
"37","1","0","0","0"
"24","10","0","0","0"
"27","23","0","0","0"
"13","24","0","0","0"
"3","30","0","0","0"
"28","14","0","0","0"
"31","3","0","0","0"
"40","25","0.0571428571429","0.108108108108","4"
"21","25","0","0","0"
"4","39","0","0","0"
"43","4","0","0","0"
"8","34","0","0","0"
"7","26","0","0","0"
"29","41","0","0","0"
"16","34","0.0243902439024","0.0580258853186","1"
"22","8","0.027027027027","0.0533001790889","1"
"9","5","0","0","0"
"34","7","0","0","0"
"15","27","0","0","0"
"37","10","0","0","0"
"24","17","0.0277777777778","0.0542326144547","2"
"13","17","0","0","0"
"38","27","0","0","0"
"3","7","0","0","0"
"28","5","0","0","0"
"31","8","0.0681818181818","0.13470397652","3"
"21","34","0","0","0"
"8","41","0","0","0"
"7","19","0.0754716981132","0.153392997769","4"
"29","34","0","0","0"
"33","39","0.0178571428571","0.0390434404722","1"
"16","25","0.0222222222222","0.0547996624351","1"
"41","39","0","0","0"
"22","3","0","0","0"
"9","14","0.0178571428571","0.0353553390593","1"
"34","30","0","0","0"
"10","23","0","0","0"
"13","10","0","0","0"
"38","18","0.0285714285714","0.0559016994375","2"
"3","12","0","0","0"
"1","38","0","0","0"
"40","7","0","0","0"
"21","43","0","0","0"
"4","21","0","0","0"
"26","38","0.0138888888889","0.0276078815187","1"
"7","8","0","0","0"
"41","40","0.323529411765","0.496802627395","22"
"22","26","0","0","0"
"12","36","0","0","0"
"34","25","0","0","0"
"24","31","0","0","0"
"10","30","0.0243902439024","0.0476731294623","1"
"13","3","0","0","0"
"38","21","0","0","0"
"28","27","0","0","0"
"14","34","0","0","0"
"40","14","0","0","0"
"4","28","0.0208333333333","0.0428746462856","1"
"26","33","0","0","0"
"7","1","0","0","0"
"16","23","0","0","0"
"19","2","0.112903225806","0.20552707683","7"
"41","17","0.256756756757","0.412653630625","19"
"22","29","0","0","0"
"12","35","0","0","0"
"34","16","0.0243902439024","0.0580258853186","1"
"17","40","0.241935483871","0.389906433683","15"
"10","25","0","0","0"
"35","19","0","0","0"
"38","12","0","0","0"
"25","9","0","0","0"
"28","18","0","0","0"
"14","37","0","0","0"
"4","27","0","0","0"
"26","40","0.04","0.0770244248945","3"
"29","13","0","0","0"
"16","14","0.0967741935484","0.2","3"
"19","11","0.0222222222222","0.0645497224368","1"
"41","26","0.0804597701149","0.150164812049","7"
"22","20","0","0","0"
"5","36","0","0","0"
"9","33","0.140625","0.248470933668","9"
"34","43","0","0","0"
"17","33","0","0","0"
"23","15","0","0","0"
"35","24","0","0","0"
"38","7","0","0","0"
"25","18","0.0266666666667","0.051987524491","2"
"1","9","0.013698630137","0.0272772362795","1"
"39","28","0","0","0"
"4","2","0.0222222222222","0.0450377349111","1"
"29","6","0","0","0"
"16","5","0.0263157894737","0.060858061945","1"
"19","16","0.0425531914894","0.105409255339","2"
"2","40","0","0","0"
"41","3","0","0","0"
"9","42","0","0","0"
"17","26","0.0519480519481","0.098772959665","4"
"42","34","0.018018018018","0.0389249472081","2"
"23","4","0.0714285714286","0.134534558799","2"
"10","11","0.04","0.0912870929175","1"
"35","1","0","0","0"
"25","27","0.385964912281","0.558080918375","22"
"11","24","0","0","0"
"1","2","0.0757575757576","0.143267063765","5"
"39","21","0","0","0"
"4","9","0.113636363636","0.214373231428","5"
"29","31","0","0","0"
"19","25","0","0","0"
"2","35","0","0","0"
"41","4","0","0","0"
"22","38","0","0","0"
"5","22","0","0","0"
"27","41","0.0674157303371","0.12717117102","6"
"30","38","0","0","0"
"17","19","0","0","0"
"23","29","0","0","0"
"32","11","0.0192307692308","0.0595491334175","1"
"13","39","0","0","0"
"35","6","0","0","0"
"25","28","0","0","0"
"11","17","0","0","0"
"1","27","0","0","0"
"39","18","0.037037037037","0.0790569415042","2"
"26","5","0.0142857142857","0.0285132974256","1"
"29","24","0","0","0"
